battery_id,cycle,SOH,capacity,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
B0005,10,0.9123097763432252,1.8246195526864504,4.177736598095722,0.05578301301979571,1.608496353405477,-1.7619361434170628,8267.984,9.616648832611293,2.1135034181982687e-05,1.209541388800286,0.24985885747999922,0.1136566057111792,-0.7709128382042163,0.6221132630814249,2475.312,0.1682050383049958,-0.0001590948269844731,2.1819179579683374
B0005,11,0.907100967883696,1.814201935767392,4.177499873614087,0.05635151016466883,1.5309092760611644,-1.7438622289513814,8162.6720000000005,9.494098995955074,2.142624915414112e-05,1.1838505378576207,0.24467322360726168,0.11061877583349979,-0.7434513930706501,0.6253964670534905,2476.032,0.16448901082712034,-0.000157992204674356,2.16423573525766
B0005,11,0.907100967883696,1.814201935767392,4.177883630055492,0.05584638354643679,1.584461484328937,-1.7558843922256004,7971.843,9.273355083176325,2.2046210961671237e-05,1.1824738972138304,0.24970727969379927,0.11189671020620473,-0.8116357644198842,0.5807837385601842,2400.2499999999995,0.16311894265921623,-0.00016359518197803604,2.189132757354449
B0005,12,0.9068760788774526,1.8137521577549052,4.177402648706564,0.056420371773917205,1.5349926352834835,-1.7436096333289226,8117.703,9.441462773738518,2.1628441555383467e-05,1.1961043300520535,0.24661336446528034,0.11099516892523688,-0.7798944697228807,0.6062180363827266,2444.3900000000003,0.1640869667837453,-0.0001599526917590942,2.172153952721122
B0005,13,0.9067202457367912,1.8134404914735824,4.17825378382671,0.05436775191102608,1.9498860738035324,-1.842583731486461,8916.219000000005,10.370731121522754,1.974120685831858e-05,1.2854684645997299,0.24698597932270377,0.11061474869731419,-0.7654595711725354,0.6074346182506455,2424.7820000000065,0.16279928588481996,-0.00016280294126021623,2.186768022662598
B0005,14,0.9012990018153252,1.8025980036306504,4.177441418916904,0.0565476491412453,1.5091227814315067,-1.7375415214085532,8087.656,9.406683348299858,2.162426975441874e-05,1.1923521502413188,0.24051154530839078,0.104745860888444,-0.7881885860303464,0.5799828212337754,2381.563,0.1558994179160812,-0.0001632638369288341,2.1589541699393915
B0005,15,0.901053450123075,1.80210690024615,4.177664605253777,0.055982611941718476,1.5861163964567204,-1.7567289286070367,8184.5779999999995,9.519727332423066,2.140672523980921e-05,1.2042857910058848,0.24951725140583067,0.11193340190562719,-0.7814174788388,0.595041121355736,2448.625,0.1670756856347075,-0.00016131863095061551,2.175133471446497
B0005,16,0.9012897504131046,1.802579500826209,4.177963139300626,0.05604830384624524,1.5710741560552757,-1.7557225419241664,8118.9220000000005,9.444242415564238,2.1393589314264448e-05,1.1563801585556635,0.24835826458154855,0.11345146235425106,-0.7504747601734487,0.6164369807935328,2484.313,0.16768513589632655,-0.00015860942573072534,2.1639635962534363
B0005,17,0.9015341571417048,1.8030683142834096,4.177747734549761,0.055921621321568374,1.5949770864347554,-1.7590683668248441,8173.156999999999,9.506517489207937,2.1356735192623692e-05,1.1965892568973566,0.2477350712771076,0.11105944939404451,-0.7734862055155833,0.6074428734686271,2449.4539999999997,0.1650851565128123,-0.0001599538112026922,2.1773377266954563
B0005,18,0.901388812359802,1.802777624719604,4.177815852162618,0.05571156412424019,1.664469106145427,-1.7757734265103606,8343.484999999999,9.704563710855215,2.1080908635262674e-05,1.2256939988184463,0.24697359396742877,0.11091251474827352,-0.809848566087195,0.5866897047937983,2436.2969999999996,0.16370756043650225,-0.0001601495395974635,2.191677842387983
B0005,19,0.9235129974664598,1.8470259949329195,4.174710835700465,0.05831821424318919,1.059848893605671,-1.613819819726409,8677.937,10.089340880437634,2.0180030467704846e-05,1.2736942797363158,0.2480992807434187,0.11188212816863682,-0.8008229724276594,0.6003005864451241,2360.7030000000004,0.15930837965838388,-0.00016762970849552882,2.1916747674940904
B0005,20,0.923708655641822,1.847417311283644,4.177124588035696,0.056510878645410614,1.461440000231284,-1.723700461934941,8405.780999999994,9.776140155121096,2.0756122444526465e-05,1.2077496771217267,0.24231136163152403,0.11181280082708245,-0.7259431913704089,0.6499377917510685,2396.843000000008,0.15768043943610308,-0.00016130268881339472,2.150798935410452
B0005,21,0.9180887106739474,1.8361774213478947,4.177132756733207,0.056443398587780816,1.4810469401530462,-1.728449380755037,8394.734,9.76332324421057,2.0696288240687926e-05,1.2084913453466473,0.24051569841622644,0.11012262614747727,-0.7074980123958925,0.6561681856171029,2379.7350000000006,0.15542697632244495,-0.00016457644502503732,2.1487352013378596
B0005,22,0.912890373788812,1.825780747577624,4.176492606794988,0.05720852104267494,1.3428676547427658,-1.6913881720391077,8236.547,9.578351257537522,2.1167973363139363e-05,1.2185271602261563,0.24340634200820188,0.11071237470119438,-0.8030185763689954,0.6161915219422494,2399.531000000001,0.1585331420420849,-0.00016323329764236468,2.169288155533778
B0005,23,0.9125568217539184,1.8251136435078368,4.177592939214994,0.055218980739139445,1.730281377334907,-1.7879722716799078,8971.0,10.433657652515548,1.9439231579680313e-05,1.2808101758906087,0.24581466289599113,0.1123516091125382,-0.7608243132138393,0.6328426728681,2417.1400000000003,0.1613928001242535,-0.00016049734608390132,2.168981978247124
B0005,24,0.912790752110188,1.825581504220376,4.17652974904938,0.05730253969897282,1.3566127513467192,-1.6965044582077915,8289.343,9.639995819558713,2.1056719762395904e-05,1.208385655545982,0.24186522110551278,0.10944392545425127,-0.7815807950387543,0.6242017435293863,2420.9530000000004,0.15898355398104305,-0.00016063023139520328,2.1621049375924684
B0005,25,0.9070155637541955,1.814031127508391,4.176703653699935,0.057255587471417506,1.3635054088157137,-1.6991447994237576,8267.891,9.615426806919746,2.1151106196450218e-05,1.198758579234091,0.24609762207423988,0.11282821717364958,-0.7283661847727609,0.647987441494159,2450.187000000001,0.16365050406097728,-0.00016028461136090562,2.1754663875779396
B0005,26,0.9073845970579468,1.8147691941158937,4.177404595952651,0.05535652097758303,1.6809372123649133,-1.7769326118620146,8824.062,10.262483818843325,1.976137729512225e-05,1.26781976626328,0.24307798953122053,0.11074907447178509,-0.7132252696890156,0.6469682663628773,2445.531,0.16135832305936781,-0.00016003360073991294,2.1633665627427825
B0005,27,0.906984694355176,1.813969388710352,4.177503174539474,0.05558795317820959,1.6445406523809059,-1.7690261996457561,8771.016,10.201259656977738,1.9896712470379535e-05,1.2538393068939055,0.24760343748793526,0.11346112286038328,-0.7738326488415188,0.6279088737553798,2460.0470000000005,0.16524089738107592,-0.00015941059708446146,2.164865396473113
B0005,28,0.9013828325839115,1.802765665167823,4.176970176417005,0.056760116066661925,1.4219110509568207,-1.7141159286451797,8359.593,9.7224174611233,2.0879247859172322e-05,1.2108886002838088,0.24208679466676877,0.10862952906548852,-0.7782110671271756,0.617187076000944,2437.3430000000008,0.16018396296869444,-0.0001602709434005971,2.1686960314031523
B0005,29,0.902038520058676,1.804077040117352,4.177644197652103,0.05528759764865514,1.7364366789731092,-1.79132786401406,9031.592999999993,10.504546172331914,1.941189052673119e-05,1.2767833514419034,0.24576817801065953,0.11068529331216935,-0.7678664534772075,0.6195144474616019,2440.7179999999944,0.16287377952011087,-0.00016092194668199824,2.176494967362574
B0005,30,0.9259012758352244,1.8518025516704488,4.176322227921103,0.0567110867671052,1.373404788559398,-1.6987179730317457,8727.280999999999,10.148509367391384,2.003801700109827e-05,1.2715695213649827,0.24811812606526207,0.11158454823064498,-0.8117574450569074,0.5861780972259764,2386.688,0.160843298366218,-0.00016396841860386843,2.174508082980165
B0005,30,0.9259012758352244,1.8518025516704488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27139513084614797,0.12912417598503134,-1.1245848110872885,0.3813669288239563,17.625,0.0014645141244999827,-0.021824544423520893,1.7478681010605615
B0005,31,0.9153519228369714,1.8307038456739428,4.183981804088554,0.0504663530347448,3.5994011247693436,-2.2400802079322175,8334.5,9.692045628672892,2.3112824736582615e-05,0.882971218780489,0.23933440542417694,0.10960590996710884,-0.6824507071885102,0.680758091260769,2421.562,0.1611671369766699,-0.00016186521036017527,2.1455693918639365
B0005,32,0.9099520544750634,1.8199041089501269,4.184213229445158,0.05036619182144107,3.688236302096599,-2.2585405572554396,8391.592999999999,9.758901889400859,2.3007111526652624e-05,0.8773861957634606,0.23929860101104075,0.10964050865543112,-0.6392328347154885,0.6999088845320117,2438.7969999999996,0.1622885430984063,-0.00015974367543441432,2.1413317617466796
B0005,33,0.904653981851426,1.809307963702852,4.185238970761028,0.04900746933248338,4.218427707611147,-2.3670763332785887,8946.0,10.405785197762931,2.1458663269712994e-05,0.8367545550521769,0.23972700676706404,0.10882934100867227,-0.6414884882538963,0.6956872349702583,2444.625,0.16293421727110038,-0.00016012798411546998,2.142505583658942
B0005,34,0.90230495229026,1.80460990458052,4.184132816198369,0.050506169967667575,3.618813732609782,-2.2442603304044533,8363.516,9.726117296927207,2.3111584137370692e-05,0.8837340688914337,0.23765303526556963,0.10909898193973751,-0.6372016151562732,0.7009999027349705,2509.687000000001,0.16583476162430627,-0.00015703775598650016,2.146605515524913
B0005,35,0.8996885325986096,1.7993770651972192,4.185488243319651,0.048696656622998984,4.240481931082039,-2.3714045967864363,8907.703000000001,10.361724944818972,2.1488303918704607e-05,0.8365453935241377,0.23799929533596895,0.10899322607597996,-0.643687747768519,0.6988989014274906,2500.8280000000004,0.16549092277228486,-0.0001552566787222356,2.143628775839808
B0005,36,0.8942216167685231,1.7884432335370462,4.1850601852459555,0.04926988530808624,4.108014376812869,-2.3447528434443,8811.906,10.249468728457812,2.1810995167964395e-05,0.8443679443255813,0.23974055091426913,0.10848898355263557,-0.6502832375705987,0.6906720391307545,2477.2969999999996,0.16513720858766545,-0.00015617933116985401,2.15124929464682
B0005,37,0.8914615242126362,1.7829230484252725,4.184330599230256,0.05031001499820949,3.6745860257342784,-2.25572414803055,8375.328000000003,9.740304274500021,2.3008923817733822e-05,0.8798138637392505,0.23874913412511486,0.10842585813104602,-0.6486379548094536,0.6915713387701405,2518.4370000000054,0.16718652155552888,-0.00015414007784919325,2.1525890193891106
B0005,38,0.8865168579009144,1.7730337158018288,4.185602667236972,0.0485474999128555,4.322177746487169,-2.3875490794495544,9006.516000000001,10.47705080663712,2.1236252021529562e-05,0.8303413473593924,0.2379490747526678,0.10865263285154547,-0.6139290413420975,0.7100930472060051,2560.4529999999995,0.1693645543964716,-0.00015562703776226405,2.144209623395665
B0005,39,0.8865188775394685,1.773037755078937,4.18596866341897,0.04826913128594937,4.429320448708002,-2.4086615236888536,9099.516,10.586109120813138,2.098773499443664e-05,0.8227975581346213,0.2383959503420379,0.10858580701938211,-0.6260859344957326,0.7064890210174616,2574.1569999999992,0.1706364898550707,-0.00015193161913472207,2.145733611487121
B0005,40,0.8839360553331027,1.7678721106662054,4.185550826453856,0.04862234870689765,4.2807795994379685,-2.3792370436804844,8930.703000000001,10.388761323696183,2.1421290856135065e-05,0.832797238737635,0.2375609016915077,0.10904533082913503,-0.6184886315381277,0.7055692704148708,2571.0,0.16987679302423145,-0.00015086390705912952,2.147941952731105
B0005,41,0.8811575352046545,1.762315070409309,4.184995369993348,0.04945153157829136,4.038060266871403,-2.330438200212993,8679.562000000002,10.095441542595795,2.2168625004161058e-05,0.849058167293118,0.23894912000334204,0.10850358077260122,-0.6415282290765867,0.6909971998181356,2537.437,0.16857788198412196,-0.00015503509795951163,2.154005471665122
B0005,42,0.8838086462469223,1.7676172924938447,4.184877988895207,0.04960138850612621,3.978733657512059,-2.318524530488425,8617.109999999995,10.022577572691565,2.2326678097079456e-05,0.8525296602518264,0.24134668436692913,0.10922104882850496,-0.657452132680266,0.6848578541850061,2541.6090000000113,0.17059935861613718,-0.0001527680834185989,2.151545933177612
B0005,43,0.8813341798715735,1.762668359743147,4.185599821701391,0.048458881730397876,4.351698990998974,-2.3936531477267775,9276.969000000001,10.791526606156944,2.06055777910192e-05,0.8264836812938597,0.2418732514841281,0.10965363357781913,-0.6787637574609957,0.6746151722760297,2563.7029999999995,0.1723882128997641,-0.0001527549003652844,2.149840008517649
B0005,44,0.8758652435332072,1.7517304870664143,4.1862034259975704,0.047714540451384804,4.631435644593594,-2.447144622133856,9215.766,10.721740682326333,2.0686073607528616e-05,0.8107291852785474,0.24157946881093367,0.10960158061115104,-0.6868697515893132,0.6653422624263916,2578.1719999999996,0.17317422804901084,-0.00015344145566970093,2.1609784916462993
B0005,45,0.8709248023980004,1.7418496047960008,4.185492225532137,0.048725586925874045,4.203759750243772,-2.3632554971661257,8811.39,10.249713170434324,2.17298246415464e-05,0.8406491038192095,0.24081414579134733,0.10961254944969033,-0.6799235441022073,0.6709310216912739,2610.8900000000003,0.1748166580703998,-0.00014979102912747084,2.1518984661064686
B0005,46,0.8680456755923569,1.7360913511847138,4.186401675077549,0.04747300871373415,4.737119888714786,-2.4675550578486707,9326.562,10.851072919758716,2.0443953929627968e-05,0.8033510090807873,0.24046714439467395,0.10901759840576278,-0.6803200391453714,0.669982647068088,2614.375,0.17482937658115066,-0.00014957089553052768,2.153115600791234
B0005,47,0.8968120074286804,1.7936240148573608,4.183379227688697,0.05110630731771668,3.3951453584008666,-2.197284204106517,8523.484,9.910382039826052,2.2635950902949466e-05,0.8942471985749509,0.2447763687915237,0.1109424363663571,-0.7440946243613586,0.6430703438334672,2413.125,0.16421555677668762,-0.00016429360706664945,2.1594206449878115
B0005,48,0.8915945111636638,1.7831890223273277,4.1845793521676224,0.04976701795957804,3.856096178451625,-2.29110051404308,8311.265000000001,9.666187040976409,2.324035868932358e-05,0.8675149972100205,0.2387781936513066,0.1092070056376387,-0.7264188250987096,0.656682746587306,2380.125,0.1580265599569953,-0.0001613161393340867,2.120734609133654
B0005,49,0.8836821038139479,1.7673642076278957,4.185219161636568,0.04888981122183827,4.217188947400294,-2.3647775431389997,8709.75,10.13090712953289,2.206105790678194e-05,0.8371638798749195,0.2388113564838768,0.1086296489082025,-0.710415618334296,0.6580808984852751,2424.5780000000004,0.1610231141644662,-0.00016311546576817568,2.1510203861222466
B0005,50,0.8785088925176533,1.7570177850353066,4.183941314976459,0.05040002310739847,3.602822750117153,-2.239112208932675,8155.358999999997,9.483590002271587,2.3610574805520384e-05,0.8860240723517527,0.23998085632926452,0.10886353691047039,-0.7007496350581994,0.6624581746231223,2466.3429999999935,0.16457420642733125,-0.00015616328060940422,2.1543031306766167
B0005,51,0.8734353089918954,1.7468706179837907,4.185858845950132,0.048203710250853876,4.486810096991137,-2.4188732326892834,9050.938,10.529171199792593,2.1169144751469478e-05,0.8174604826701201,0.2407706962190383,0.10932292196222775,-0.7073053280664419,0.6627165926715227,2506.8589999999995,0.1678558699569282,-0.00015545911630753477,2.16474545670611
B0005,52,0.8708586253728572,1.7417172507457144,4.184789826918704,0.04959201171867956,3.89079940913114,-2.299553248312242,8454.203,9.832867007865937,2.2762431667387477e-05,0.8643494943572188,0.24049867791138588,0.10938024111665479,-0.6957814064742962,0.667788080062168,2545.281,0.1702255138992005,-0.0001491888245948607,2.1263335042444313
B0005,53,0.8682112528239093,1.7364225056478186,4.185486843725009,0.048730585803189834,4.2089917873620655,-2.363982846726473,8731.406,10.156760374254512,2.1927781404876828e-05,0.8392790957810775,0.24025164956632955,0.10934105622562347,-0.6973254437894907,0.6626357212519188,2550.0159999999996,0.17037421833613084,-0.0001549181149691685,2.1602571335821876
B0005,54,0.8631608619617913,1.7263217239235826,4.185645575485621,0.048436048499751035,4.39734185528007,-2.401646064459563,8947.547,10.40846836389552,2.141790395699529e-05,0.8241688393919012,0.24175010470617225,0.1097791472784724,-0.7088780028717965,0.6498696384347299,2567.844,0.17228520164095193,-0.00015116815313347557,2.1635959689957653
B0005,55,0.8579032694665066,1.7158065389330133,4.186289945055765,0.047355657689948406,4.8294540382390645,-2.484488193640156,9347.5,10.875074287023514,2.0383344236737905e-05,0.7948714376613382,0.2396055838506142,0.10913071096349963,-0.6992942312749211,0.662783250762827,2604.797000000006,0.17357863112153457,-0.00014927395827620113,2.1546168104749444
B0005,56,0.855266675567596,1.710533351135192,4.186675711565463,0.04716561281399426,4.889144450530441,-2.496221959025639,9373.157,10.905906393473453,2.03461710389383e-05,0.7923261598922786,0.23948686295856056,0.10840340816998124,-0.7053889182311446,0.6568846217125525,2613.1400000000003,0.1740311105993535,-0.0001513778373089865,2.145613742816117
B0005,57,0.8530072498242605,1.706014499648521,4.186449133497129,0.04753712413924463,4.766009059608433,-2.4730876067672396,9280.703000000001,10.797842341692093,2.0634694189206795e-05,0.7987270402515395,0.24038172778057243,0.10886198378983487,-0.7082350024924176,0.6536671700348395,2634.031,0.1760661008332038,-0.0001501243400207871,2.1588888822120493
B0005,58,0.8501555136321294,1.7003110272642588,4.186346671694958,0.04781616695076443,4.68308633126796,-2.4572979228433725,9188.219,10.6900570426741,2.0904080379877073e-05,0.8037585927522226,0.24050996693610377,0.11003652574899678,-0.7175032167256994,0.6502003111322386,2655.5470000000005,0.17760232562798395,-0.00014782997054576703,2.154984870644258
B0005,59,0.8472899300898948,1.6945798601797897,4.1868160121498414,0.047027750345609125,4.930314227563897,-2.5036821509453766,9348.359999999999,10.877311552232317,2.0411969105654396e-05,0.7898227339310856,0.2381167296274545,0.10823132157181747,-0.7009723346498813,0.6496899743046471,2678.3120000000004,0.17740860925845023,-0.00014860541544276543,2.1473238518262923
B0005,60,0.8424514543304643,1.6849029086609286,4.185094014042555,0.049360125837476024,3.97187434553319,-2.3163986016894986,8422.984,9.797262213993546,2.280339255364127e-05,0.85742819937338,0.24214444355496487,0.1089939590534454,-0.7113858371876542,0.6443209523865849,2652.468,0.17857210457771958,-0.00014743018044222688,2.169787063750607
B0005,61,0.8372370795579858,1.6744741591159715,4.186225390251511,0.04796955315414244,4.518924261433273,-2.425422618391576,8936.297,10.396774412141232,2.1484849748270216e-05,0.8183360119435055,0.24118510062672033,0.10921103969455298,-0.7037988403048132,0.6505186319939515,2696.141,0.1808145160335522,-0.00014700460281090645,2.165242635262431
B0005,62,0.8372846239939551,1.6745692479879102,4.187130449172918,0.04673253074507243,5.04279134335661,-2.525083722691659,9404.094000000001,10.942999192058993,2.0286719876974273e-05,0.7841488696738022,0.24128356552905983,0.10947959959966125,-0.713401243613955,0.6450916532581124,2722.9999999999995,0.18265514834109695,-0.00014169363630928058,2.131565695609873
B0005,63,0.8318581879907025,1.663716375981405,4.187117705263807,0.04667180317769777,5.129760240038246,-2.5413604027143575,9493.703,11.047221084899187,2.0154076621666623e-05,0.7758575920486006,0.2413246407493793,0.10821734796739711,-0.7114093032400133,0.6404467331318786,2731.8750000000005,0.18642338122736102,-0.00014182737591914626,2.1393085786290302
B0005,64,0.829506934374123,1.659013868748246,4.186655846043212,0.04749105018947596,4.818839894298459,-2.4829799280916247,9183.688,10.685488770827954,2.0914953191516355e-05,0.7946776375214379,0.2414434472953915,0.1093530482169413,-0.7025872292332185,0.6492944645704565,2713.0469999999996,0.1821010983213899,-0.0001457280624040727,2.1635283016142286
B0005,65,0.8269270286667507,1.6538540573335014,4.186269822100022,0.0479753690389336,4.539693978658851,-2.429446694058617,8888.61,10.341411180300064,2.159603429861971e-05,0.8160742077226432,0.24168728065053188,0.10934024616762905,-0.7136319086488676,0.6445265449842478,2855.907,0.1877704068526761,-0.0001396612070270239,2.1673290077583633
B0005,66,0.8213268910650655,1.642653782130131,4.1870041061263095,0.04683370365704408,5.079316676784634,-2.531695738867006,9423.531,10.965318918104296,2.0325634373327254e-05,0.7789882811458868,0.24091454192058342,0.10933595284776282,-0.7069116127758348,0.6497110720419662,2780.7190000000005,0.18622493336071877,-0.00014279362880131698,2.156295342175479
B0005,67,0.8189289215111849,1.6378578430223698,4.186950972608596,0.04683334960924855,5.002203701826858,-2.5169776782480997,9278.546,10.796476610738386,2.055376163133177e-05,0.7858796803458483,0.24090521049818944,0.10887447586667297,-0.7167348826959055,0.6421459409535681,2788.875,0.18679377378864123,-0.000142103692231146,2.1605766949988126
B0005,68,0.8163675203549554,1.6327350407099108,4.187164586458917,0.04680741251449097,5.010288353563917,-2.518937731308677,9262.875,10.77880154607737,2.062522546875756e-05,0.7866411029182874,0.24069964829017326,0.10819100191505718,-0.7239880852826452,0.6369934852680014,2793.1560000000004,0.18733926312650467,-0.0001426308535492089,2.1641256490116203
B0005,69,0.8138764457766808,1.6277528915533617,4.186160250206046,0.04833638071272985,4.411180758395901,-2.4041993387647693,8722.578000000001,10.148054026727628,2.221984233050367e-05,0.8236408581529313,0.24144181717536833,0.10854514290942556,-0.718298419676759,0.6373231701303802,2799.609,0.1879361338443366,-0.0001409597859004974,2.16504957495823
B0005,70,0.8110627427605795,1.622125485521159,4.187866799214728,0.045868461081717715,5.44411523735279,-2.5987399625460825,9634.297,11.212662007761738,1.9784648450095397e-05,0.7602374828492862,0.24028495033621972,0.10858694008333279,-0.6975931305227703,0.646929692723439,2837.6720000000005,0.1894774173756033,-0.00014011495564772973,2.1557515049720695
B0005,71,0.8056628301882924,1.6113256603765849,4.187888799701394,0.045908643965107035,5.443329239284404,-2.598643022170671,9624.796999999999,11.201639565760697,1.987136259159242e-05,0.7609653143946281,0.24113048666884693,0.10889890672616578,-0.6973716715498601,0.651197300250789,2846.75,0.1907973263961943,-0.00013657179959182232,2.1673508460360855
B0005,72,0.8032815698744192,1.6065631397488385,4.187953116056285,0.045747308815452574,5.4820690733335535,-2.6053399595313085,9618.0,11.193912093506219,1.983402355311923e-05,0.7578575029747745,0.24043875335674422,0.10868527401178087,-0.7013304638930538,0.6523105693374317,2869.359,0.19182908292846695,-0.00013515274625155261,2.156898049430135
B0005,73,0.8007571116958797,1.6015142233917594,4.187838717967991,0.04598980432420962,5.5045671013735955,-2.6095312853634476,9705.484,11.295408680582009,1.9743570796967923e-05,0.7547260428278044,0.23993579563766107,0.10895185608592294,-0.691002140701718,0.6595843659387257,2951.515,0.20102976521304022,-0.0001327258551854602,2.1600274978789265
B0005,74,0.795184615700164,1.590369231400328,4.188150257100791,0.04555662613934936,5.606779387104034,-2.62802477065924,9712.952999999996,11.30488684106855,1.966529077869063e-05,0.7511536367948265,0.23990949692516572,0.10889548362450512,-0.6887978397825711,0.6654742063574338,2911.6409999999996,0.19421066158581313,-0.00013022633566444494,2.1329288911576887
B0005,75,0.7928944984121106,1.5857889968242211,4.1876185622802184,0.046407034151530774,5.242538092028353,-2.562206731522702,9369.453000000001,10.903886983229148,2.0539796305324134e-05,0.7699854788720986,0.24044554208420496,0.10893238509633124,-0.6989220793192903,0.6630786840399264,2919.578,0.19518863717415608,-0.0001359137523756568,2.157719241101778
B0005,76,0.7924715353687058,1.5849430707374117,4.188168959254987,0.04553893923924843,5.674810568032054,-2.639906511100063,9766.578,11.367333667053435,1.9601188310258643e-05,0.7447423911042709,0.2412770693658613,0.10933048286110204,-0.68939299153379,0.6656955822639069,2932.688,0.19673873370731443,-0.000135239842356986,2.160734664960232
B0005,77,0.7977631946247968,1.5955263892495937,4.187750526315519,0.046233100079449065,5.360320052582882,-2.584156078140687,9731.454,11.325394449816256,1.9697901409153843e-05,0.7625522048771826,0.23833943909699004,0.1089973635146929,-0.6660701318519422,0.6870856443454041,2925.6250000000005,0.19385284559733332,-0.00013517086026318807,2.148644566855826
B0005,78,0.7873650873900518,1.5747301747801037,4.188383360452913,0.04523894921307173,5.713450308198897,-2.646439672565475,9733.312000000004,11.32918633437551,1.952409312007822e-05,0.7440480594278096,0.242812717227338,0.11020942240782443,-0.6758519483531056,0.6721429535049259,2934.093,0.19805286613740145,-0.0001341759682614543,2.1618972585648
B0005,79,0.7824509975468973,1.5649019950937946,4.18850439141795,0.045200060473331735,5.767610945237147,-2.656612874445095,9796.39,11.40292315444186,1.9482632774249e-05,0.7408928991757544,0.24131261243515142,0.1092733977368447,-0.7016040006603466,0.6599109616061409,2963.843,0.19884149898867368,-0.00013468465390841327,2.162554332636702
B0005,80,0.7798829736685181,1.5597659473370362,4.187651815298235,0.04645867457589647,5.1617741290361465,-2.5468703281397564,9232.14,10.744324885283039,2.0895873073982982e-05,0.776253992381035,0.2404109713142993,0.10887759404628203,-0.7063991549050419,0.6583236398412549,2984.4999999999995,0.19938654074043052,-0.00013078000308546943,2.153746676984542
B0005,81,0.7797407834092117,1.5594815668184234,4.188527595628713,0.04510299936423424,5.860519768095346,-2.6727752516335888,9839.391,11.452954642630239,1.9463185643645255e-05,0.7340309318681085,0.24147925155559563,0.11016282362928552,-0.7018586987259372,0.6605689291810164,2990.891,0.20083268880700422,-0.0001332704598362099,2.164648371365274
